"","id","heduc","heblack","interracial","years","div"
"1221",5127,"12-15 years",0,0,5.084,1
"1222",5134,"12-15 years",0,0,49.999,0
"1223",5137,"< 12 years",0,0,38.494,0
"1224",5143,"12-15 years",0,0,17.67,0
"1225",5154,"12-15 years",0,0,21.066,0
"1226",5157,"< 12 years",1,0,59.206,0
"1227",5159,"< 12 years",0,0,34.609,0
"1228",5161,"< 12 years",0,0,47.759,0
"1229",5166,"< 12 years",0,0,6.248,1
"1230",5168,"12-15 years",0,0,6.289,0
"1231",5178,"12-15 years",0,0,40.695,0
"1232",5182,"< 12 years",0,0,10.9155,1
"1233",5185,"12-15 years",0,0,16.227,0
"1234",5189,"16+ years",0,0,4.003,0
"1235",5191,"< 12 years",0,0,54.845,0
"1236",5195,"16+ years",0,0,1.665,1
"1237",5197,"12-15 years",0,0,43.11,0
"1238",5200,"12-15 years",0,0,38.212,0
"1239",5206,"< 12 years",0,0,43.964,0
"1240",5208,"16+ years",0,0,13.2485,1
"1241",5210,"16+ years",0,0,9.128,1
"1242",5212,"12-15 years",0,0,42.823,0
"1243",5218,"12-15 years",0,0,20.843,0
"1244",5221,"12-15 years",0,0,3.417,1
"1245",5226,"12-15 years",0,0,29.0815,1
"1246",5233,"16+ years",0,0,5.12,0
"1247",5237,"12-15 years",0,0,14.795,0
"1248",5238,"12-15 years",0,0,14.795,0
"1249",5242,"12-15 years",1,1,3.1295,1
"1250",5245,"16+ years",0,0,5.2215,1
"1251",5251,"12-15 years",0,0,1.1635,1
"1252",5255,"12-15 years",0,0,17.848,0
"1253",5260,"12-15 years",0,0,16.096,0
"1254",5262,"12-15 years",0,0,3.0005,1
"1255",5266,"12-15 years",0,0,16.096,0
"1256",5268,"12-15 years",0,0,30.335,0
"1257",5276,"< 12 years",0,0,5.15,0
"1258",5285,"12-15 years",0,0,15.751,0
"1259",5286,"16+ years",0,0,17.511,0
"1260",5288,"12-15 years",0,0,16,0
"1261",5291,"12-15 years",0,0,56.903,0
"1262",5293,"12-15 years",0,0,30.275,0
"1263",5300,"12-15 years",0,0,37.317,0
"1264",5305,"12-15 years",0,0,4,1
"1265",5310,"12-15 years",0,0,14.771,0
"1266",5312,"12-15 years",0,0,52.151,0
"1267",5317,"16+ years",0,0,7.811,0
"1268",5319,"< 12 years",0,0,5.4975,1
"1269",5322,"12-15 years",0,0,18.001,0
"1270",5325,"12-15 years",0,0,31.083,0
"1271",5329,"< 12 years",0,0,47.233,0
"1272",5336,"< 12 years",0,0,58.001,0
"1273",5337,"16+ years",0,0,8.509,0
"1274",5340,"12-15 years",0,0,44.244,0
"1275",5343,"< 12 years",0,0,54.68,0
"1276",5346,"16+ years",0,0,19.915,1
"1277",5349,"< 12 years",0,0,6.0015,1
"1278",5359,"16+ years",0,0,33.662,0
"1279",5380,"16+ years",0,0,34.16,0
"1280",5387,"12-15 years",0,0,6.297,0
"1281",5389,"16+ years",0,0,15.165,1
"1282",5390,"16+ years",0,0,25.916,0
"1283",5409,"12-15 years",0,0,1.656,0
"1284",5411,"12-15 years",0,0,12.879,0
"1285",5415,"12-15 years",0,0,10.546,0
"1286",5417,"16+ years",0,0,10.913,0
"1287",5420,"16+ years",0,0,12.501,1
"1288",5424,"16+ years",0,0,8.9995,1
"1289",5429,"12-15 years",0,0,1.8645,1
"1290",5430,"16+ years",0,0,13.73,0
"1291",5432,"16+ years",0,1,8.643,0
"1292",5435,"12-15 years",0,0,23.0855,1
"1293",5438,"12-15 years",0,0,51.863,0
"1294",5441,"12-15 years",0,0,51.863,0
"1295",5448,"< 12 years",1,0,24.999,0
"1296",5450,"< 12 years",0,0,42.998,0
"1297",5454,"16+ years",0,0,3.072,0
"1298",5455,"12-15 years",0,0,22.119,0
"1299",5458,"12-15 years",1,0,43.625,0
"1300",5470,"< 12 years",1,0,1.733,0
"1301",5472,"< 12 years",0,1,15.354,1
"1302",5474,"< 12 years",1,0,24.0465,1
"1303",5476,"< 12 years",1,0,15.083,1
"1304",5478,"12-15 years",0,0,18.064,0
"1305",5480,"12-15 years",0,0,5.2125,1
"1306",5497,"12-15 years",0,0,3.483,0
"1307",5505,"12-15 years",0,0,52.164,0
"1308",5517,"< 12 years",0,0,2.001,1
"1309",5519,"12-15 years",0,0,2.637,0
"1310",5523,"< 12 years",0,0,10.809,0
"1311",5531,"< 12 years",0,0,40.416,0
"1312",5536,"12-15 years",0,0,20.602,0
"1313",5546,"< 12 years",0,0,32.695,0
"1314",5551,"12-15 years",0,0,4.775,0
"1315",5554,"< 12 years",0,0,46.538,0
"1316",5556,"12-15 years",0,0,21.5825,1
"1317",5558,"12-15 years",0,0,14.4145,1
"1318",5567,"12-15 years",0,0,6.735,0
"1319",5569,"16+ years",0,0,1.6645,1
"1320",5571,"12-15 years",0,0,4.334,1
"1321",5574,"< 12 years",0,0,3.003,0
"1322",5577,"< 12 years",0,0,14.973,0
"1323",5580,"12-15 years",0,0,26.623,0
"1324",5585,"16+ years",0,0,50.568,0
"1325",5590,"16+ years",0,0,15.406,1
"1326",5594,"12-15 years",0,0,17.969,0
"1327",5596,"12-15 years",0,0,6.7485,1
"1328",5600,"< 12 years",0,0,2.976,0
"1329",5605,"12-15 years",0,0,8.26,1
"1330",5607,"12-15 years",0,0,21.999,0
"1331",5609,"< 12 years",0,0,33.109,0
"1332",5611,"12-15 years",0,0,24.413,0
"1333",5625,"16+ years",0,0,40.071,0
"1334",5634,"12-15 years",0,0,11.061,0
"1335",5636,"12-15 years",0,0,1.955,0
"1336",5643,"16+ years",0,0,12.099,0
"1337",5648,"16+ years",0,0,8.92,0
"1338",5651,"12-15 years",0,0,17.999,0
"1339",5653,"12-15 years",0,0,41.588,0
"1340",5656,"12-15 years",0,0,42.42,0
"1341",5666,"16+ years",0,0,33.914,0
"1342",5679,"12-15 years",0,1,6.653,0
"1343",5684,"12-15 years",0,0,17.643,0
"1344",5687,"12-15 years",0,0,17.643,0
"1345",5691,"12-15 years",0,0,22.617,0
"1346",5693,"< 12 years",0,0,7.1895,1
"1347",5702,"< 12 years",0,0,19.2525,1
"1348",5704,"< 12 years",0,0,3.0005,1
"1349",5707,"< 12 years",0,1,36,1
"1350",5711,"12-15 years",1,0,17.93,0
"1351",5718,"12-15 years",1,0,0.679,0
"1352",5723,"12-15 years",0,0,2.776,1
"1353",5725,"< 12 years",0,0,45.081,0
"1354",5728,"< 12 years",0,0,45.081,0
"1355",5732,"< 12 years",0,0,6.664,1
"1356",5735,"< 12 years",0,0,6.385,1
"1357",5737,"< 12 years",1,0,24.038,0
"1358",5741,"12-15 years",0,0,6.59,1
"1359",5743,"16+ years",0,0,3.014,0
"1360",5745,"16+ years",0,0,63.376,0
"1361",5748,"16+ years",0,0,63.335,0
"1362",5750,"12-15 years",0,0,38.141,0
"1363",5752,"12-15 years",0,0,10.486,0
"1364",5756,"< 12 years",0,0,15.915,1
"1365",5758,"16+ years",0,0,62.084,0
"1366",5762,"16+ years",0,0,6.7845,1
"1367",5764,"12-15 years",0,0,24.887,1
"1368",5766,"< 12 years",0,0,22.523,1
"1369",5768,"< 12 years",0,0,51.362,0
"1370",5771,"12-15 years",0,0,61.678,0
"1371",5773,"< 12 years",0,0,10.6285,1
"1372",5780,"< 12 years",0,0,2.7485,1
"1373",5782,"< 12 years",0,0,25.955,1
"1374",5784,"< 12 years",0,0,4.0245,1
"1375",5787,"< 12 years",0,0,22.418,0
"1376",5791,"12-15 years",0,0,0.846,0
"1377",5794,"12-15 years",0,0,8.63,0
"1378",5797,"12-15 years",0,0,8.843,0
"1379",5799,"< 12 years",0,0,38.897,0
"1380",5802,"16+ years",0,0,47.734,0
"1381",5805,"12-15 years",0,0,34.987,0
"1382",5808,"< 12 years",0,0,36.249,0
"1383",5812,"12-15 years",0,0,15.132,0
"1384",5817,"< 12 years",0,0,7.956,0
"1385",5820,"12-15 years",0,0,29.971,0
"1386",5827,"12-15 years",0,0,13.602,0
"1387",5828,"12-15 years",0,0,13.684,0
"1388",5830,"12-15 years",0,0,10.968,0
"1389",5832,"16+ years",0,0,45.399,0
"1390",5834,"12-15 years",0,0,15.877,0
"1391",5838,"12-15 years",0,0,0.646,0
"1392",5842,"12-15 years",0,0,4.162,0
"1393",5847,"12-15 years",0,0,7.45,0
"1394",5853,"< 12 years",0,0,13.927,0
"1395",5856,"12-15 years",0,0,1.309,0
"1396",5858,"12-15 years",0,0,22.998,0
"1397",5862,"12-15 years",0,0,14.601,1
"1398",5864,"< 12 years",0,0,24.999,0
"1399",5865,"12-15 years",0,0,25.279,0
"1400",5867,"< 12 years",0,0,48.485,0
"1401",5869,"< 12 years",0,0,49.248,0
"1402",5873,"12-15 years",0,0,21.914,0
"1403",5884,"12-15 years",0,0,0.583,1
"1404",5889,"12-15 years",0,0,9.5635,1
"1405",5890,"12-15 years",0,0,2.423,0
"1406",5893,"12-15 years",0,0,4,0
"1407",5894,"12-15 years",0,0,14.773,0
"1408",5896,"12-15 years",0,0,3.8985,1
"1409",5903,"< 12 years",0,0,9.862,0
"1410",5906,"12-15 years",0,0,9.862,0
"1411",5908,"< 12 years",0,0,20.835,0
"1412",5914,"12-15 years",0,0,16.901,0
"1413",5922,"12-15 years",0,0,9.142,0
"1414",5931,"< 12 years",0,0,6.795,0
"1415",5933,"< 12 years",0,0,22.256,0
"1416",5936,"< 12 years",0,0,9.936,0
"1417",5938,"12-15 years",0,0,40.914,0
"1418",5940,"12-15 years",1,0,2.185,0
"1419",5943,"< 12 years",1,0,2.5545,1
"1420",5951,"12-15 years",0,0,28.112,0
"1421",5953,"< 12 years",0,0,8.049,1
"1422",5956,"12-15 years",0,0,47.42,0
"1423",5957,"16+ years",0,0,0.761,0
"1424",5966,"16+ years",0,0,46.642,0
"1425",5967,"12-15 years",0,0,19.061,0
"1426",5969,"12-15 years",0,0,3.7755,1
"1427",5971,"12-15 years",0,0,17.689,0
"1428",5975,"16+ years",0,0,10.7,0
"1429",5978,"12-15 years",0,0,4,0
"1430",5997,"16+ years",0,0,24.846,1
"1431",6008,"< 12 years",0,1,19.789,1
"1432",6014,"12-15 years",1,0,2.716,0
"1433",6027,"12-15 years",0,0,20.504,0
"1434",6030,"16+ years",0,0,19.94,0
"1435",6034,"12-15 years",0,0,20.923,0
"1436",6036,"12-15 years",0,0,31.811,0
"1437",6042,"12-15 years",0,0,6.2725,1
"1438",6045,"< 12 years",0,1,42.502,0
"1439",6054,"< 12 years",0,1,20.6245,1
"1440",6056,"16+ years",0,0,8,0
"1441",6060,"12-15 years",0,0,26.998,0
"1442",6063,"< 12 years",0,0,26.998,0
"1443",6065,"12-15 years",0,0,8.4955,1
"1444",6071,"16+ years",0,0,1.591,1
"1445",6084,"< 12 years",0,0,3.083,1
"1446",6086,"12-15 years",0,0,3.083,1
"1447",6089,"12-15 years",0,0,5.254,0
"1448",6092,"< 12 years",0,0,10.311,0
"1449",6115,"< 12 years",0,0,47.907,0
"1450",6122,"< 12 years",0,0,47.028,0
"1451",6124,"16+ years",0,0,52.917,0
"1452",6127,"12-15 years",0,0,52.917,0
"1453",6137,"12-15 years",0,0,49.944,0
"1454",6140,"12-15 years",0,0,29.982,0
"1455",6143,"12-15 years",0,0,57.166,0
"1456",6148,"< 12 years",0,1,24.999,1
"1457",6155,"12-15 years",0,0,22.453,1
"1458",6158,"12-15 years",0,1,45.169,0
"1459",6164,"12-15 years",0,1,0.4985,1
"1460",6166,"12-15 years",0,0,16.252,1
"1461",6168,"12-15 years",0,0,21.949,0
"1462",6185,"12-15 years",0,0,11.053,0
"1463",6186,"12-15 years",0,0,3.168,0
"1464",6191,"12-15 years",0,0,1.0595,1
"1465",6197,"16+ years",0,0,6.188,0
"1466",6199,"12-15 years",0,0,9.656,0
"1467",6202,"16+ years",0,0,6.188,0
"1468",6205,"12-15 years",0,0,49.687,0
"1469",6207,"12-15 years",0,0,20.285,0
"1470",6209,"12-15 years",0,0,46.905,0
"1471",6212,"12-15 years",0,0,46.905,0
"1472",6218,"12-15 years",0,0,38.998,0
"1473",6220,"16+ years",0,0,21.651,0
"1474",6225,"12-15 years",0,0,34.598,0
"1475",6229,"12-15 years",0,0,14.052,0
"1476",6230,"12-15 years",0,0,15.218,0
"1477",6233,"< 12 years",0,0,27.42,1
"1478",6238,"< 12 years",0,0,4.758,0
"1479",6240,"16+ years",0,0,4.758,0
"1480",6245,"12-15 years",0,0,1.038,0
"1481",6247,"16+ years",0,0,25.169,1
"1482",6256,"12-15 years",0,0,0.81,0
"1483",6264,"12-15 years",0,0,18.179,0
"1484",6266,"16+ years",0,0,42.103,0
"1485",6279,"16+ years",0,0,9.81,0
"1486",6280,"12-15 years",0,0,5.667,1
"1487",6283,"12-15 years",0,0,49.539,0
"1488",6295,"12-15 years",0,0,2.001,0
"1489",6297,"< 12 years",0,0,9.3345,1
"1490",6303,"< 12 years",0,0,20.789,0
"1491",6312,"12-15 years",0,0,9.213,0
"1492",6316,"12-15 years",0,0,8.794,0
"1493",6318,"< 12 years",0,0,36.586,0
"1494",6323,"12-15 years",0,0,5.747,1
"1495",6329,"< 12 years",0,0,51.458,0
"1496",6333,"12-15 years",0,0,35.17,0
"1497",6336,"< 12 years",1,0,25.999,0
"1498",6339,"< 12 years",0,0,0.101,1
"1499",6341,"12-15 years",0,0,3.751,1
"1500",6345,"12-15 years",1,0,2.6585,1
"1501",6348,"12-15 years",0,0,27.4275,1
"1502",6350,"12-15 years",0,0,11.992,0
"1503",6353,"12-15 years",0,0,7.003,0
"1504",6357,"12-15 years",0,0,15.25,1
"1505",6360,"12-15 years",0,0,19.066,0
"1506",6367,"< 12 years",0,0,8.616,0
"1507",6371,"16+ years",0,0,13.733,0
"1508",6378,"12-15 years",0,0,26.8335,1
"1509",6390,"12-15 years",0,0,64.394,0
"1510",6393,"< 12 years",0,0,64.394,0
"1511",6394,"< 12 years",0,0,20.846,0
"1512",6400,"12-15 years",0,0,6.768,0
"1513",6407,"16+ years",0,0,6.8805,1
"1514",6410,"12-15 years",0,0,31.647,0
"1515",6417,"12-15 years",0,1,3.748,1
"1516",6426,"16+ years",0,0,5.421,0
"1517",6429,"< 12 years",0,0,45.418,0
"1518",6434,"12-15 years",0,0,3.4555,1
"1519",6440,"12-15 years",0,0,17.947,0
"1520",6443,"< 12 years",0,0,46.984,0
"1521",6460,"12-15 years",0,0,4.575,1
"1522",6467,"16+ years",0,0,16.17,1
"1523",6468,"< 12 years",0,0,16.17,1
"1524",6470,"16+ years",0,0,4.679,0
"1525",6471,"16+ years",0,0,19.165,1
"1526",6473,"16+ years",0,0,25.435,0
"1527",6474,"16+ years",0,0,25.435,0
"1528",6479,"< 12 years",0,0,12.999,0
"1529",6493,"16+ years",0,0,23.376,0
"1530",6495,"< 12 years",0,0,26.001,0
"1531",6496,"12-15 years",0,0,24.027,1
"1532",6498,"< 12 years",0,0,14.059,1
"1533",6500,"12-15 years",0,0,0.252,0
"1534",6503,"12-15 years",0,0,0.252,0
"1535",6507,"12-15 years",0,0,3.6715,1
"1536",6509,"12-15 years",0,0,5.0405,1
"1537",6512,"16+ years",0,0,23.414,0
"1538",6516,"12-15 years",0,0,15.3375,1
"1539",6518,"12-15 years",1,0,23.499,1
"1540",6522,"< 12 years",1,0,13.002,1
"1541",6524,"< 12 years",0,0,45.383,0
"1542",6527,"12-15 years",0,0,12,0
"1543",6529,"12-15 years",0,0,11.001,0
"1544",6533,"12-15 years",0,0,53.821,0
"1545",6536,"12-15 years",0,0,25.999,0
"1546",6539,"12-15 years",0,0,34.5,0
"1547",6544,"12-15 years",0,0,13.993,0
"1548",6545,"< 12 years",0,0,6.031,0
"1549",6550,"12-15 years",0,0,1.818,1
"1550",6553,"< 12 years",0,0,38.155,0
"1551",6557,"12-15 years",0,0,5.005,0
"1552",6559,"< 12 years",0,0,38.845,0
"1553",6563,"< 12 years",0,0,40.118,0
"1554",6567,"< 12 years",0,0,7.266,0
"1555",6570,"12-15 years",0,0,14.097,0
"1556",6572,"12-15 years",0,0,7.417,1
"1557",6579,"< 12 years",0,0,3.559,0
"1558",6582,"12-15 years",0,0,43.496,0
"1559",6585,"12-15 years",0,0,47.264,0
"1560",6587,"12-15 years",0,0,28.249,1
"1561",6589,"12-15 years",0,0,3.499,0
"1562",6596,"< 12 years",0,0,42.431,0
"1563",6599,"12-15 years",0,0,39.168,0
"1564",6603,"12-15 years",0,0,19.951,0
"1565",6617,"12-15 years",0,0,1.164,0
"1566",6620,"12-15 years",0,0,25.818,0
"1567",6624,"12-15 years",0,0,6.47,0
"1568",6630,"12-15 years",0,0,12.233,0
"1569",6635,"12-15 years",0,0,10.086,1
"1570",6637,"12-15 years",0,0,25.696,1
"1571",6639,"< 12 years",0,0,58.363,0
"1572",6644,"12-15 years",0,0,3.526,0
"1573",6647,"< 12 years",0,0,55.51,0
"1574",6648,"< 12 years",0,0,19.559,0
"1575",6654,"< 12 years",0,0,6.801,1
"1576",6655,"12-15 years",0,0,8.616,0
"1577",6658,"< 12 years",0,0,44.085,0
"1578",6668,"12-15 years",0,0,25.588,0
"1579",6670,"< 12 years",1,0,19.611,0
"1580",6671,"12-15 years",0,0,11.2495,1
"1581",6673,"12-15 years",0,0,5.002,0
"1582",6684,"12-15 years",0,0,26.771,0
"1583",6688,"12-15 years",0,0,8.764,1
"1584",6693,"12-15 years",0,0,21.372,0
"1585",6694,"12-15 years",0,0,7.838,0
"1586",6697,"12-15 years",0,0,30.93,0
"1587",6699,"< 12 years",0,0,32,0
"1588",6704,"12-15 years",0,0,18.144,0
"1589",6710,"12-15 years",0,0,1.333,1
"1590",6719,"12-15 years",0,0,5.7495,1
"1591",6721,"12-15 years",0,0,27.001,0
"1592",6725,"12-15 years",0,0,24.641,0
"1593",6732,"< 12 years",0,0,1.1665,1
"1594",6734,"< 12 years",0,0,3.885,0
"1595",6738,"12-15 years",0,0,27.581,0
"1596",6743,"< 12 years",0,0,4.4435,1
"1597",6746,"< 12 years",0,0,4.9995,1
"1598",6753,"12-15 years",0,0,21.561,0
"1599",6756,"12-15 years",0,0,21.336,0
"1600",6763,"12-15 years",0,0,39.641,0
"1601",6768,"12-15 years",0,0,17.142,0
"1602",6774,"12-15 years",0,0,16.337,0
"1603",6782,"12-15 years",0,0,17.142,0
"1604",6784,"12-15 years",0,0,61.667,0
"1605",6785,"12-15 years",0,0,17.112,1
"1606",6787,"< 12 years",0,0,11.436,0
"1607",6789,"12-15 years",0,0,47.671,0
"1608",6795,"< 12 years",0,0,2.872,0
"1609",6797,"12-15 years",0,0,14.6695,1
"1610",6800,"12-15 years",0,0,14.6695,1
"1611",6807,"< 12 years",0,0,5.5825,1
"1612",6809,"16+ years",0,0,43.042,0
"1613",6816,"12-15 years",0,0,2.9185,1
"1614",6819,"12-15 years",0,0,11.896,0
"1615",6825,"12-15 years",0,0,8.953,0
"1616",6827,"12-15 years",0,0,43.573,0
"1617",6832,"12-15 years",0,0,2.634,0
"1618",6839,"12-15 years",0,0,6.2095,1
"1619",6841,"12-15 years",0,0,16.329,0
"1620",6843,"< 12 years",0,0,24.4435,1
"1621",6845,"12-15 years",0,0,52,0
"1622",6848,"< 12 years",0,0,9.1665,1
"1623",6852,"< 12 years",0,0,4.3285,1
"1624",6857,"< 12 years",0,0,10.412,0
"1625",6859,"16+ years",0,0,46.524,0
"1626",6862,"< 12 years",0,0,3.5015,1
"1627",6866,"12-15 years",0,0,7.409,0
"1628",6873,"12-15 years",0,1,3.001,0
"1629",6875,"< 12 years",0,0,25.4235,1
"1630",6878,"< 12 years",0,0,3.001,0
"1631",6886,"16+ years",0,0,27.0825,1
"1632",6890,"12-15 years",0,0,24.586,0
"1633",6897,"16+ years",0,0,7.828,0
"1634",6901,"12-15 years",0,0,10.998,1
"1635",6902,"< 12 years",0,0,0.745,0
"1636",6907,"< 12 years",0,0,3.0035,1
"1637",6910,"< 12 years",0,1,24.249,0
"1638",6916,"16+ years",0,0,23.45,0
"1639",6918,"< 12 years",0,0,20.1095,1
"1640",6919,"< 12 years",0,0,22.656,0
"1641",6921,"< 12 years",0,0,25.01,0
"1642",6922,"12-15 years",1,0,14.743,0
"1643",6923,"16+ years",0,0,48.999,0
"1644",6926,"< 12 years",0,0,4.203,1
"1645",6929,"< 12 years",0,0,54.418,0
"1646",6941,"12-15 years",0,0,13.279,0
"1647",6942,"12-15 years",0,0,25.35,0
"1648",6951,"< 12 years",0,0,32.791,0
"1649",6955,"12-15 years",0,0,7.663,0
"1650",6960,"12-15 years",0,0,17.823,0
"1651",6966,"< 12 years",0,0,0.999,0
"1652",6975,"< 12 years",0,0,2.0455,1
"1653",6979,"12-15 years",0,0,3.113,1
"1654",6985,"12-15 years",0,0,53.993,0
"1655",6992,"12-15 years",0,0,53.993,0
"1656",6995,"< 12 years",0,0,30.916,0
"1657",6997,"< 12 years",0,0,26.015,0
"1658",7000,"12-15 years",0,0,26.762,0
"1659",7001,"< 12 years",0,0,3.1235,1
"1660",7007,"< 12 years",0,0,9.495,1
"1661",7013,"< 12 years",0,0,9.347,1
"1662",7016,"12-15 years",0,0,40.698,0
"1663",7021,"12-15 years",0,0,7.584,0
"1664",7023,"< 12 years",0,0,11.748,1
"1665",7025,"12-15 years",0,0,50.494,0
"1666",7027,"12-15 years",0,0,22.992,0
"1667",7037,"12-15 years",0,0,10.338,1
"1668",7039,"< 12 years",0,0,40.093,0
"1669",7042,"< 12 years",0,0,40.093,0
"1670",7046,"12-15 years",0,0,18.519,0
"1671",7052,"< 12 years",0,0,9.437,0
"1672",7055,"12-15 years",0,0,9.437,0
"1673",7057,"12-15 years",0,0,26.554,0
"1674",7060,"12-15 years",0,0,26.554,0
"1675",7064,"12-15 years",1,0,0.238,0
"1676",7069,"12-15 years",1,0,0.498,1
"1677",7077,"12-15 years",1,0,11.028,1
"1678",7080,"12-15 years",0,0,45.96,0
"1679",7087,"12-15 years",0,0,34.502,0
"1680",7089,"12-15 years",0,0,13.7505,1
"1681",7094,"12-15 years",0,0,5.451,0
"1682",7101,"12-15 years",0,0,7.915,1
"1683",7119,"12-15 years",0,0,9.7195,1
"1684",7121,"12-15 years",0,0,2.4175,1
"1685",7124,"< 12 years",0,1,55.42,0
"1686",7130,"< 12 years",1,1,15.995,0
"1687",7137,"12-15 years",1,0,4.958,0
"1688",7142,"12-15 years",1,1,15.995,0
"1689",7144,"12-15 years",0,0,28.008,0
"1690",7147,"12-15 years",0,0,1.002,0
"1691",7149,"12-15 years",0,0,14.749,1
"1692",7151,"12-15 years",0,0,42.023,0
"1693",7154,"< 12 years",0,0,42.023,0
"1694",7161,"12-15 years",0,0,5.235,0
"1695",7179,"12-15 years",0,0,3.2495,1
"1696",7192,"< 12 years",0,0,51.57,0
"1697",7195,"12-15 years",0,0,38.585,0
"1698",7197,"12-15 years",0,0,20,0
"1699",7201,"12-15 years",0,0,15.997,0
"1700",7204,"12-15 years",0,0,15.997,0
"1701",7207,"12-15 years",0,0,24.999,0
"1702",7210,"16+ years",0,0,5.421,1
"1703",7217,"< 12 years",0,0,3.447,0
"1704",7219,"12-15 years",0,0,9.999,0
"1705",7227,"16+ years",0,0,37.999,0
"1706",7231,"12-15 years",1,0,22.4995,1
"1707",7233,"16+ years",0,1,4.4575,1
"1708",7236,"12-15 years",0,0,12.4995,1
"1709",7239,"< 12 years",0,0,8.35,0
"1710",7243,"12-15 years",0,0,11.532,0
"1711",7249,"12-15 years",0,0,18.237,0
"1712",7251,"12-15 years",0,0,18.237,0
"1713",7253,"12-15 years",0,0,54.91,0
"1714",7257,"12-15 years",0,0,1.752,1
"1715",7263,"16+ years",0,0,14.998,0
"1716",7266,"12-15 years",0,0,12,0
"1717",7271,"< 12 years",0,0,48.999,0
"1718",7273,"12-15 years",0,0,41.947,0
"1719",7277,"16+ years",0,0,17.506,0
"1720",7278,"16+ years",0,0,17.506,0
"1721",7283,"12-15 years",0,0,1.465,0
"1722",7289,"12-15 years",0,0,5.829,1
"1723",7295,"12-15 years",0,0,37.158,0
"1724",7297,"< 12 years",0,0,29.999,0
"1725",7301,"12-15 years",0,0,1.407,0
"1726",7303,"12-15 years",0,0,9.999,0
"1727",7305,"12-15 years",0,0,1.1585,1
"1728",7310,"16+ years",0,0,9.999,1
"1729",7317,"< 12 years",0,0,12.769,0
"1730",7320,"< 12 years",0,1,44.999,0
"1731",7324,"12-15 years",1,0,12.8295,1
"1732",7328,"< 12 years",1,0,40.854,0
"1733",7331,"12-15 years",0,0,5.081,1
"1734",7337,"12-15 years",0,0,18.875,0
"1735",7339,"12-15 years",0,0,21.352,0
"1736",7348,"16+ years",0,0,18.804,0
"1737",7353,"12-15 years",0,0,15.064,0
"1738",7360,"12-15 years",0,0,8,1
"1739",7364,"12-15 years",0,0,37.999,0
"1740",7367,"12-15 years",0,0,29.355,0
"1741",7370,"16+ years",0,0,4.794,0
"1742",7373,"12-15 years",0,1,13.372,0
"1743",7375,"12-15 years",0,0,35.08,0
"1744",7378,"12-15 years",0,0,35.08,0
"1745",7384,"16+ years",0,0,2.79,0
"1746",7386,"12-15 years",0,0,24.446,1
"1747",7389,"12-15 years",0,0,19.42,1
"1748",7394,"12-15 years",0,0,10.0835,1
"1749",7402,"< 12 years",0,0,4.789,0
"1750",7404,"12-15 years",0,0,13.697,0
"1751",7407,"12-15 years",0,0,10.59,1
"1752",7410,"12-15 years",0,0,24.999,0
"1753",7413,"12-15 years",0,0,16,0
"1754",7417,"16+ years",0,0,12.739,0
"1755",7421,"< 12 years",0,0,21.648,0
"1756",7426,"12-15 years",0,0,19.058,0
"1757",7434,"12-15 years",0,0,20.424,0
"1758",7441,"12-15 years",0,0,54.251,0
"1759",7458,"12-15 years",0,0,25.194,0
"1760",7482,"< 12 years",0,0,2.623,0
"1761",7489,"12-15 years",0,0,18.579,0
"1762",7491,"< 12 years",0,0,17.413,0
"1763",7493,"12-15 years",0,0,30.773,0
"1764",7497,"12-15 years",0,0,5.424,0
"1765",7502,"12-15 years",0,0,0.608,0
"1766",7509,"12-15 years",0,0,23.414,0
"1767",7510,"< 12 years",0,0,0.5145,1
"1768",7512,"< 12 years",0,0,13.999,0
"1769",7515,"< 12 years",0,0,13.999,0
"1770",7518,"12-15 years",0,0,22.442,1
"1771",7521,"16+ years",0,0,38.612,0
"1772",7526,"12-15 years",0,0,4.994,0
"1773",7529,"12-15 years",0,0,28.14,0
"1774",7531,"< 12 years",0,0,24,0
"1775",7534,"< 12 years",0,0,57.062,0
"1776",7536,"< 12 years",0,0,48.17,0
"1777",7543,"12-15 years",0,0,23.4,0
"1778",7545,"12-15 years",0,0,27.343,0
"1779",7549,"12-15 years",0,0,16.832,1
"1780",7558,"< 12 years",0,0,0.999,1
"1781",7563,"12-15 years",0,0,1.503,1
"1782",7565,"< 12 years",1,0,25.718,1
"1783",7568,"< 12 years",0,1,33.752,0
"1784",7569,"< 12 years",1,0,22.428,0
"1785",7572,"< 12 years",0,0,27.406,0
"1786",7584,"< 12 years",0,0,0.115,0
"1787",7586,"16+ years",0,0,52.172,0
"1788",7589,"12-15 years",0,0,52.172,0
"1789",7593,"16+ years",0,0,19.0825,1
"1790",7594,"16+ years",0,0,19.0825,1
"1791",7596,"12-15 years",1,0,32.923,0
"1792",7608,"16+ years",0,0,8.613,0
"1793",7624,"12-15 years",0,0,1.413,0
"1794",7627,"16+ years",0,0,8,0
"1795",7630,"< 12 years",0,0,48.422,0
"1796",7638,"< 12 years",0,0,24.526,0
"1797",7643,"12-15 years",0,0,22.467,0
"1798",7645,"< 12 years",0,0,0.8735,1
"1799",7646,"12-15 years",0,0,3.921,1
"1800",7647,"< 12 years",0,0,9.27,0
"1801",7649,"< 12 years",1,1,29.4125,1
"1802",7673,"12-15 years",1,0,13.032,0
"1803",7676,"< 12 years",0,0,63.45,0
