X,time,strike,married,children,position,satisfaction,wage
1714,25,1,0,0,0,30,566
1715,37,0,0,0,0,33,390
1716,35,1,0,0,1,25,496
1717,37,1,0,0,1,32,572
1718,13,1,0,0,0,10,547
1719,37,1,0,0,1,17,449
1720,30,1,0,0,1,29,566
1721,14,1,0,0,1,24,357
1722,37,0,0,0,0,23,495
1723,16,1,0,0,0,40,503
1724,5,1,0,0,1,26,236
1725,37,1,0,0,0,31,584
1726,21,1,0,0,0,29,588
1727,27,1,0,0,0,6,356
1728,37,0,0,0,0,37,545
1729,37,0,0,0,1,11,604
1730,26,1,0,0,0,13,467
1731,37,0,0,0,0,9,362
1732,25,1,0,0,0,17,310
1733,37,0,0,0,0,38,652
1734,25,1,0,0,0,27,512
1735,31,1,0,0,1,35,429
1736,37,0,0,0,1,36,403
1737,8,1,0,0,0,13,324
1738,23,1,0,0,0,38,529
1739,34,1,0,0,0,33,303
1740,34,1,0,0,1,34,329
1741,29,1,0,0,0,29,332
1742,18,1,0,0,0,3,487
1743,4,1,0,0,0,37,272
1744,37,0,0,0,1,24,357
1745,25,1,0,0,1,12,491
1746,33,1,0,0,1,13,140
1747,34,1,0,0,0,8,566
1748,28,1,0,0,0,16,563
1749,32,1,0,0,1,3,474
1750,23,1,0,0,0,39,494
1751,25,1,0,0,0,17,328
1752,32,1,0,0,0,17,446
1753,22,1,0,0,0,4,448
1754,36,1,0,0,0,17,341
1755,6,1,0,0,0,8,350
1756,37,0,0,0,0,16,420
1757,27,1,0,0,0,18,475
1758,24,1,0,0,1,13,683
1759,34,1,0,0,0,17,312
1760,16,1,0,0,0,31,552
1761,33,1,0,0,0,21,425
1762,19,1,0,0,0,19,362
1763,31,1,0,0,0,10,315
1764,9,1,0,0,0,23,368
1765,30,1,0,0,0,21,438
1766,3,1,0,0,0,31,359
1767,37,0,0,0,0,39,294
1768,32,1,0,0,0,26,468
1769,27,1,0,0,0,16,395
1770,21,1,0,0,1,18,513
1771,32,1,0,0,0,24,470
1772,32,1,0,0,0,38,607
1773,37,0,0,0,1,28,199
1774,20,1,0,0,1,28,543
1775,22,1,0,0,0,20,451
1776,20,1,0,0,0,21,385
1777,25,1,0,0,1,20,457
1778,30,1,0,0,0,39,473
1779,35,1,0,0,1,4,524
1780,34,1,0,0,0,21,558
1781,26,1,0,0,1,11,424
1782,10,1,0,0,0,4,363
1783,12,1,0,0,0,18,524
1784,37,0,0,0,0,27,511
1785,17,1,0,0,0,36,310
1786,32,1,0,0,0,30,455
1787,4,1,0,0,0,22,391
1788,6,1,0,0,0,22,324
1789,20,1,0,0,0,22,331
1790,36,1,0,0,1,25,400
1791,27,1,0,0,0,18,375
1792,26,1,0,0,0,12,405
1793,37,0,0,0,1,30,398
1794,37,0,0,0,0,30,586
1795,37,0,0,0,0,16,495
1796,37,0,0,0,0,11,584
1797,30,1,0,0,0,23,444
1798,37,1,0,0,0,2,588
1799,24,1,0,0,0,10,416
1800,16,1,0,0,1,25,500
1801,11,1,0,0,0,3,527
1802,37,0,0,0,0,20,404
1803,3,1,0,0,0,2,137
1804,31,1,0,0,0,28,578
1805,13,1,0,0,1,28,457
1806,36,1,0,0,1,12,304
1807,20,1,0,0,0,14,534
1808,13,1,0,0,0,17,463
1809,37,0,0,0,0,6,386
1810,7,1,0,0,0,33,350
1811,11,1,0,0,0,11,639
1812,10,1,0,0,0,17,372
1813,37,0,0,0,1,13,582
1814,37,0,0,0,0,25,442
1815,18,1,0,0,0,7,628
1816,37,0,0,0,0,19,435
1817,11,1,0,0,0,15,441
1818,37,0,0,0,0,28,476
1819,20,1,0,0,1,7,595
1820,19,1,0,0,1,19,586
1821,37,0,0,0,0,32,397
1822,34,1,0,0,0,29,493
1823,37,0,0,0,0,22,629
1824,28,1,0,0,0,24,475
1825,4,1,0,0,0,40,348
1826,37,1,0,0,0,30,477
1827,17,1,0,0,0,12,338
1828,16,1,0,0,0,3,431
1829,22,1,0,0,1,19,709
1830,7,1,0,0,0,20,371
1831,15,1,0,0,0,39,429
1832,35,1,0,0,1,2,404
1833,30,1,0,0,0,16,430
1834,24,1,0,0,0,35,209
1835,3,1,0,0,0,21,287
1836,30,1,0,0,0,35,445
1837,34,1,0,0,1,10,477
1838,17,1,0,0,0,20,300
1839,7,1,0,0,0,36,405
1840,27,1,0,0,1,30,535
1841,31,1,0,0,0,23,584
1842,15,1,0,0,0,32,386
1843,26,1,0,0,0,11,308
1844,18,1,0,0,0,24,604
1845,30,1,0,0,1,18,266
1846,25,1,0,0,1,12,537
1847,37,0,0,0,0,14,584
1848,22,1,0,0,0,15,438
1849,15,1,0,0,1,35,482
1850,37,0,0,0,0,23,274
1851,27,1,0,0,0,19,374
1852,37,0,0,0,0,37,442
1853,37,0,0,0,0,19,522
1854,16,1,0,0,0,9,486
1855,25,1,0,0,0,11,439
1856,26,1,0,0,1,35,504
1857,12,1,0,0,0,33,99
1858,26,1,0,0,0,24,485
1859,37,0,0,0,0,33,150
1860,9,1,0,0,0,2,360
1861,37,0,0,0,0,12,705
1862,30,1,0,0,0,36,454
1863,28,1,0,0,0,36,384
1864,4,1,0,0,0,4,343
1865,25,1,0,0,0,38,639
1866,37,0,0,0,0,26,464
1867,14,1,0,0,0,34,298
1868,37,0,0,0,0,31,348
1869,23,1,0,0,0,28,753
1870,2,1,0,0,0,34,390
1871,37,0,0,0,0,39,548
1872,19,1,0,0,0,10,220
1873,37,0,0,0,1,19,579
1874,14,1,0,0,1,17,542
1875,10,1,0,0,1,32,376
1876,23,1,0,0,0,20,301
1877,37,0,0,0,0,22,545
1878,20,1,0,0,0,7,349
1879,22,1,0,0,0,26,387
1880,15,1,0,0,0,18,319
1881,24,1,0,0,0,19,536
1882,32,1,0,0,1,35,583
1883,34,1,0,0,1,32,632
1884,28,1,0,0,0,29,491
1885,26,1,0,0,0,33,378
1886,37,0,0,0,0,16,412
1887,3,1,0,0,0,38,419
1888,26,1,0,0,0,24,494
1889,37,0,0,0,0,7,253
1890,21,1,0,0,0,9,321
1891,31,1,0,0,1,22,610
1892,18,1,0,0,0,24,579
1893,30,1,0,0,1,19,693
1894,37,0,0,0,1,19,493
1895,24,1,0,0,0,27,591
1896,37,0,0,0,0,21,385
1897,37,1,0,0,0,31,452
1898,5,1,0,0,0,25,275
1899,5,1,0,0,0,23,229
1900,11,1,0,0,0,30,442
1901,30,1,0,0,0,26,287
1902,31,1,0,0,0,14,412
1903,22,1,0,0,0,17,618
1904,17,1,0,0,0,32,413
1905,6,1,0,0,1,20,420
1906,37,0,0,0,0,24,548
1907,23,1,0,0,0,32,484
1908,36,1,0,0,0,18,269
1909,16,1,0,0,0,10,124
1910,37,0,0,0,0,39,503
1911,21,1,0,0,0,11,635
1912,33,1,0,0,0,2,517
1913,37,0,0,0,0,20,620
1914,16,1,0,0,1,6,425
1915,37,0,0,0,0,18,424
1916,23,1,0,0,0,20,605
1917,35,1,0,0,0,11,599
1918,7,1,0,0,0,21,422
1919,15,1,0,0,0,26,366
1920,37,1,0,0,0,11,565
1921,3,1,0,0,0,15,320
1922,6,1,0,0,0,11,317
1923,37,0,0,0,0,19,445
1924,36,1,0,0,1,25,556
1925,5,1,0,0,0,7,322
1926,31,1,0,0,0,28,681
1927,37,0,0,0,0,39,403
1928,24,1,0,0,0,38,436
1929,20,1,0,0,0,1,258
1930,18,1,0,0,0,20,502
1931,17,1,0,0,0,20,617
1932,26,1,0,0,0,21,391
1933,12,1,0,0,0,38,396
1934,5,1,0,0,0,28,362
1935,13,1,0,0,1,35,483
1936,7,1,0,0,0,18,308
1937,26,1,0,0,1,15,479
1938,32,1,0,0,0,7,453
1939,35,1,0,0,0,36,607
1940,37,0,0,0,0,35,523
1941,20,1,0,0,0,32,377
1942,9,1,0,0,0,40,381
1943,33,1,0,0,0,27,447
1944,17,1,0,0,0,3,364
1945,25,1,0,0,0,32,488
1946,27,1,0,0,0,30,402
1947,31,1,0,0,0,36,529
1948,30,1,0,0,0,15,476
1949,37,0,0,0,0,35,386
1950,16,1,0,0,0,29,509
1951,27,1,0,0,0,39,385
1952,28,1,0,0,1,23,577
1953,37,0,0,0,0,29,425
1954,16,1,0,0,0,36,516
1955,15,1,0,0,0,32,560
1956,28,1,0,0,0,35,488
1957,37,0,0,0,1,34,377
1958,37,1,0,0,0,22,395
1959,26,1,0,0,0,31,407
1960,20,1,0,0,0,21,592
1961,20,1,0,0,0,40,315
1962,37,0,0,0,0,40,481
1963,13,1,0,0,0,16,313
1964,11,1,0,0,1,14,618
1965,14,1,0,0,0,4,502
1966,37,1,0,0,0,33,584
1967,24,1,0,0,0,35,288
1968,37,0,0,0,0,26,335
1969,31,1,0,0,0,30,442
1970,21,1,0,0,0,39,259
1971,37,0,0,0,0,27,507
1972,37,0,0,0,0,25,578
1973,9,1,0,0,0,22,420
1974,36,1,0,0,0,27,484
1975,6,1,0,0,0,34,421
1976,35,1,0,0,0,36,269
1977,15,1,0,0,0,2,570
1978,37,0,0,0,0,31,148
1979,28,1,0,0,0,29,364
1980,26,1,0,0,0,25,616
1981,35,1,0,0,0,6,483
1982,28,1,0,0,1,21,564
1983,24,1,0,0,0,1,590
1984,22,1,0,0,0,14,435
1985,16,1,0,0,1,9,336
1986,12,1,0,0,0,11,371
1987,10,1,0,0,1,22,419
1988,19,1,0,0,1,11,668
1989,32,1,0,0,0,35,435
1990,37,0,0,0,1,5,600
1991,14,1,0,0,0,8,485
1992,31,1,0,0,0,35,441
1993,17,1,0,0,1,26,373
1994,29,1,0,0,0,30,408
1995,19,1,0,0,1,17,432
1996,27,1,0,0,0,37,439
1997,37,0,0,0,0,25,573
1998,32,1,0,0,0,30,455
1999,24,1,0,0,0,29,633
2000,13,1,0,0,0,7,564
2001,17,1,0,0,1,36,268
2002,17,1,0,0,0,22,503
2003,23,1,0,0,0,26,496
2004,6,1,0,0,0,19,337
2005,4,1,0,0,0,17,360
2006,12,1,0,0,0,28,413
2007,24,1,0,0,0,30,310
2008,9,1,0,0,0,2,397
2009,37,0,0,0,0,1,431
2010,17,1,0,0,0,13,461
2011,12,1,0,0,0,5,330
2012,8,1,0,0,0,32,413
2013,20,1,0,0,0,21,614
2014,3,1,0,0,0,31,312
2015,34,1,0,0,0,25,173
2016,26,1,0,0,0,38,391
2017,21,1,0,0,0,2,436
2018,24,1,0,0,0,40,383
2019,29,1,0,0,0,26,438
2020,7,1,0,0,0,7,279
2021,16,1,0,0,0,5,441
2022,20,1,0,0,0,18,455
2023,31,1,0,0,0,27,328
2024,31,1,0,0,0,10,461
2025,37,0,0,0,0,19,394
2026,37,0,0,0,0,27,322
2027,37,0,0,0,0,33,420
2028,37,0,0,0,1,21,604
2029,14,1,0,0,0,23,459
2030,26,1,0,0,1,32,429
2031,19,1,0,0,0,3,443
2032,20,1,0,0,0,22,356
2033,5,1,0,0,1,38,261
2034,15,1,0,0,0,28,59
2035,24,1,0,0,0,8,432
2036,26,1,0,0,0,22,520
2037,34,1,0,0,0,31,477
2038,16,1,0,0,0,19,435
2039,37,0,0,0,0,38,562
2040,34,1,0,0,1,28,373
2041,37,1,0,0,0,5,364
2042,15,1,0,0,0,37,434
2043,30,1,0,0,0,31,512
2044,36,1,0,0,1,28,416
2045,10,1,0,0,0,17,459
2046,15,1,0,0,1,30,552
2047,25,1,0,0,0,36,382
2048,28,1,0,0,0,39,543
2049,37,0,0,0,0,31,480
2050,24,1,0,0,0,18,505
2051,12,1,0,0,1,40,441
2052,37,0,0,0,1,39,380
2053,7,1,0,0,0,11,340
2054,19,1,0,0,0,38,442
2055,17,1,0,0,0,24,379
2056,29,1,0,0,0,6,448
2057,22,1,0,0,1,26,442
2058,37,0,0,0,0,37,478
2059,34,1,0,0,0,20,253
2060,23,1,0,0,0,36,447
2061,34,1,0,0,0,30,142
2062,37,1,0,0,0,34,494
2063,12,1,0,0,0,33,402
2064,24,1,0,0,1,34,447
2065,13,1,0,0,0,19,604
2066,26,1,0,0,1,36,666
2067,30,1,0,0,0,39,389
2068,13,1,0,0,0,9,478
2069,30,1,0,0,0,38,407
2070,16,1,0,0,0,32,226
2071,17,1,0,0,0,31,498
2072,11,1,0,0,0,8,438
2073,37,1,0,0,0,2,356
2074,37,0,0,0,1,23,600
2075,20,1,0,0,0,38,530
2076,12,1,0,0,0,7,535
2077,32,1,0,0,0,36,575
2078,18,1,0,0,0,29,344
2079,15,1,0,0,1,10,650
2080,11,1,0,0,0,20,402
2081,17,1,0,0,1,20,503
2082,14,1,0,0,0,21,426
2083,3,1,0,0,0,27,352
2084,14,1,0,0,0,21,251
2085,37,0,0,0,0,39,543
2086,20,1,0,0,0,9,325
2087,34,1,0,0,0,33,293
2088,31,1,0,0,0,9,394
2089,22,1,0,0,0,22,321
2090,22,1,0,0,0,33,504
2091,20,1,0,0,0,19,456
2092,18,1,0,0,0,15,604
2093,18,1,0,0,0,24,637
2094,22,1,0,0,0,24,526
2095,28,1,0,0,0,7,628
2096,25,1,0,0,0,29,374
2097,26,1,0,0,0,26,477
2098,25,1,0,0,0,19,494
2099,33,1,0,0,0,18,472
2100,21,1,0,0,0,28,356
2101,33,1,0,0,0,38,591
2102,37,0,0,0,1,5,386
2103,20,1,0,0,0,31,198
2104,37,0,0,0,0,39,531
2105,15,1,0,0,0,21,289
2106,37,1,0,0,0,32,346
2107,37,0,0,0,0,19,364
2108,28,1,0,0,0,10,447
2109,4,1,0,0,0,17,315
2110,30,1,0,0,0,39,608
2111,32,1,0,0,0,14,622
2112,37,0,0,0,0,31,267
2113,17,1,0,0,0,38,498
2114,34,1,0,0,0,15,491
2115,23,1,0,0,0,9,374
2116,35,1,0,0,0,29,499
2117,37,0,0,0,0,34,491
2118,13,1,0,0,0,32,459
2119,17,1,0,0,0,34,275
2120,22,1,0,0,0,18,513
2121,20,1,0,0,0,29,514
2122,37,0,0,0,1,38,394
2123,29,1,0,0,0,12,401
2124,34,1,0,0,0,19,717
2125,34,1,0,0,1,24,440
2126,27,1,0,0,0,26,454
2127,27,1,0,0,0,4,374
2128,35,1,0,0,0,33,447
2129,15,1,0,0,0,21,303
2130,11,1,0,0,1,38,653
2131,23,1,0,0,0,32,583
2132,18,1,0,0,0,3,289
2133,14,1,0,0,0,30,541
2134,10,1,0,0,0,27,369
2135,37,0,0,0,0,26,430
2136,29,1,0,0,0,21,537
2137,24,1,0,0,0,8,425
2138,14,1,0,0,1,22,520
2139,30,1,0,0,1,6,706
2140,30,1,0,0,0,20,379
2141,12,1,0,0,0,2,371
2142,24,1,0,0,0,8,285
2143,33,1,0,0,0,38,528
2144,37,0,0,0,0,32,461
2145,37,0,0,0,0,21,451
2146,21,1,0,0,0,8,477
2147,37,0,0,0,1,35,489
2148,24,1,0,0,0,27,600
2149,37,0,0,0,0,6,397
2150,37,0,0,0,0,31,690
2151,28,1,0,0,1,20,504
2152,10,1,0,0,0,16,569
2153,28,1,0,0,0,15,542
2154,36,1,0,0,1,13,384
2155,23,1,0,0,0,28,482
2156,37,0,0,0,0,1,336
2157,34,1,0,0,0,7,457
2158,17,1,0,0,0,9,145
2159,37,0,0,0,0,22,478
2160,17,1,0,0,0,30,427
2161,22,1,0,0,0,3,508
2162,16,1,0,0,1,28,581
2163,28,1,0,0,1,12,439
2164,10,1,0,0,0,20,396
2165,8,1,0,0,0,31,320
2166,37,0,0,0,1,26,507
2167,25,1,0,0,0,22,309
2168,37,0,0,0,0,30,643
2169,25,1,0,0,0,16,565
2170,37,0,0,0,0,9,506
2171,23,1,0,0,0,29,587
2172,16,1,0,0,0,24,524
2173,23,1,0,0,0,29,290
2174,9,1,0,0,0,20,358
2175,13,1,0,0,0,18,575
2176,4,1,0,0,0,29,331
2177,37,0,0,0,0,20,375
2178,30,1,0,0,0,4,510
2179,24,1,0,0,1,16,493
2180,35,1,0,0,0,33,444
2181,10,1,0,0,0,34,376
2182,37,0,0,0,0,21,602
2183,4,1,0,0,0,34,377
2184,20,1,0,0,1,12,360
2185,36,1,0,0,0,5,515
2186,7,1,0,0,0,27,299
2187,37,1,0,0,0,19,473
2188,37,1,0,0,0,19,462
2189,7,1,0,0,0,9,175
2190,2,1,0,0,0,20,414
2191,15,1,0,0,0,33,376
2192,37,0,0,0,0,10,546
2193,7,1,0,0,0,32,359
2194,37,0,0,0,0,35,482
2195,16,1,0,0,0,8,376
2196,13,1,0,0,1,25,537
2197,5,1,0,0,0,39,234
2198,37,0,0,0,1,13,555
2199,3,1,0,0,0,7,264
2200,37,0,0,0,1,22,457
2201,24,1,0,0,1,14,351
2202,16,1,0,0,1,26,408
2203,29,1,0,0,0,21,388
2204,37,0,0,0,1,18,522
2205,31,1,0,0,0,6,286
2206,29,1,0,0,0,34,450
2207,12,1,0,0,1,4,548
2208,35,1,0,0,0,28,413
2209,36,1,0,0,0,20,405
2210,28,1,0,0,0,33,577
2211,11,1,0,0,0,5,479
2212,25,1,0,0,0,28,571
2213,14,1,0,0,1,23,667
2214,28,1,0,0,1,27,492
2215,24,1,0,0,0,3,436
2216,21,1,0,0,0,14,557
2217,34,1,0,0,0,5,509
2218,16,1,0,0,0,35,308
2219,22,1,0,0,0,3,475
2220,24,1,0,0,1,18,336
2221,22,1,0,0,0,20,454
2222,29,1,0,0,0,16,466
2223,29,1,0,0,1,35,637
2224,23,1,0,0,0,6,374
2225,37,0,0,0,0,27,350
2226,13,1,0,0,0,19,255
2227,37,0,0,0,1,8,611
2228,31,1,0,0,0,20,302
2229,30,1,0,0,1,9,707
2230,7,1,0,0,0,11,280
2231,22,1,0,0,0,36,360
2232,37,0,0,0,0,8,516
2233,37,0,0,0,0,9,356
2234,37,0,0,0,1,11,391
2235,16,1,0,0,0,14,344
2236,36,1,0,0,1,18,521
2237,20,1,0,0,0,35,509
2238,11,1,0,0,0,23,567
2239,37,0,0,0,1,20,433
2240,15,1,0,0,0,8,391
2241,36,1,0,0,0,13,562
2242,30,1,0,0,1,19,491
2243,37,0,0,0,0,17,485
2244,16,1,0,0,0,35,639
2245,37,0,0,0,0,30,305
2246,31,1,0,0,0,16,314
2247,35,1,0,0,0,31,349
2248,33,1,0,0,0,35,717
2249,8,1,0,0,0,28,325
2250,23,1,0,0,0,26,471
2251,37,0,0,0,0,4,606
2252,10,1,0,0,0,2,401
2253,8,1,0,0,0,38,325
2254,8,1,0,0,0,13,367
2255,19,1,0,0,1,18,232
2256,37,0,0,0,0,22,409
2257,37,0,0,0,0,39,474
2258,37,0,0,0,0,32,345
2259,37,0,0,0,1,31,631
2260,30,1,0,0,1,23,291
2261,27,1,0,0,0,8,294
2262,11,1,0,0,0,29,435
2263,21,1,0,0,0,39,530
2264,12,1,0,0,0,6,497
2265,2,1,0,0,0,27,243
2266,9,1,0,0,0,16,418
2267,13,1,0,0,0,34,301
2268,7,1,0,0,0,7,405
2269,37,0,0,0,0,36,401
2270,12,1,0,0,1,37,626
2271,37,0,0,0,0,18,383
2272,23,1,0,0,0,24,506
2273,37,0,0,0,1,34,504
2274,33,1,0,0,0,20,489
2275,37,0,0,0,0,4,487
2276,29,1,0,0,0,17,398
2277,36,1,0,0,0,35,370
2278,31,1,0,0,0,4,385
2279,20,1,0,0,0,20,432
2280,16,1,0,0,1,38,564
2281,5,1,0,0,0,24,333
2282,36,1,0,0,0,35,314
2283,21,1,0,0,0,35,491
2284,37,0,0,0,1,16,412
2285,5,1,0,0,0,22,389
2286,16,1,0,0,0,33,469
2287,26,1,0,0,0,10,591
2288,37,0,0,0,0,32,406
2289,28,1,0,0,0,8,355
2290,37,0,0,0,1,11,585
2291,6,1,0,0,0,38,409
2292,33,1,0,0,1,7,327
2293,27,1,0,0,1,29,392
2294,19,1,0,0,0,34,560
2295,12,1,0,0,0,23,529
2296,37,0,0,0,0,13,346
2297,37,0,0,0,0,38,394
2298,34,1,0,0,0,40,492
2299,37,0,0,0,0,14,353
2300,10,1,0,0,0,33,572
2301,37,0,0,0,0,11,498
2302,26,1,0,0,1,13,774
2303,26,1,0,0,0,27,561
2304,37,0,0,0,0,5,251
2305,23,1,0,0,0,16,293
2306,18,1,0,0,0,29,444
2307,17,1,0,0,0,1,537
2308,16,1,0,0,0,27,323
2309,15,1,0,0,1,29,527
2310,26,1,0,0,1,32,189
2311,14,1,0,0,0,12,565
2312,34,1,0,0,0,4,377
2313,5,1,0,0,0,4,368
2314,30,1,0,0,0,5,640
2315,8,1,0,0,0,8,383
2316,37,0,0,0,0,16,528
2317,17,1,0,0,0,12,346
2318,4,1,0,0,0,10,371
2319,29,1,0,0,0,39,553
2320,9,1,0,0,1,16,421
2321,37,0,0,0,1,7,610
2322,34,1,0,0,0,33,267
2323,22,1,0,0,1,25,524
2324,37,0,0,0,0,22,683
2325,20,1,0,0,0,40,518
2326,27,1,0,0,1,5,366
2327,14,1,0,0,0,37,479
2328,26,1,0,0,0,35,539
2329,15,1,0,0,0,9,465
2330,10,1,0,0,0,27,401
2331,5,1,0,0,0,22,400
2332,32,1,0,0,0,38,360
2333,24,1,0,0,0,11,476
2334,15,1,0,0,1,32,491
2335,37,0,0,0,0,31,426
2336,19,1,0,0,1,28,467
2337,34,1,0,0,0,25,421
2338,4,1,0,0,1,29,339
2339,24,1,0,0,0,27,506
2340,29,1,0,0,0,21,443
2341,27,1,0,0,0,34,419
2342,22,1,0,0,0,38,456
2343,11,1,0,0,0,19,377
2344,20,1,0,0,1,23,568
2345,37,0,0,0,0,23,529
2346,28,1,0,0,1,34,409
2347,18,1,0,0,1,16,734
2348,16,1,0,0,0,35,292
2349,37,0,0,0,1,36,388
2350,15,1,0,0,0,32,615
2351,37,0,0,0,1,28,485
2352,3,1,0,0,0,7,294
2353,37,0,0,0,1,39,491
2354,37,0,0,0,0,25,462
2355,13,1,0,0,0,36,488
2356,28,1,0,0,0,24,500
2357,2,1,0,0,1,23,380
2358,17,1,0,0,1,22,455
2359,19,1,0,0,1,12,589
2360,20,1,0,0,0,30,298
2361,29,1,0,0,0,36,565
2362,37,0,0,0,0,36,264
2363,17,1,0,0,0,4,489
2364,17,1,0,0,0,30,496
2365,34,1,0,0,0,6,211
2366,24,1,0,0,1,20,615
2367,37,0,0,0,0,29,524
2368,27,1,0,0,0,38,395
2369,35,1,0,0,0,24,644
2370,37,0,0,0,0,16,392
2371,37,0,0,0,0,18,506
2372,28,1,0,0,0,12,538
2373,12,1,0,0,0,20,410
2374,34,1,0,0,0,27,510
2375,37,0,0,0,0,10,638
2376,20,1,0,0,0,20,459
2377,5,1,0,0,1,30,403
2378,14,1,0,0,0,7,329
2379,37,0,0,0,0,24,422
2380,12,1,0,0,0,31,416
2381,10,1,0,0,0,33,171
2382,9,1,0,0,0,4,398
2383,36,1,0,0,0,4,379
2384,23,1,0,0,0,35,511
2385,7,1,0,0,0,21,335
2386,10,1,0,0,1,34,473
2387,37,0,0,0,0,10,655
2388,10,1,0,0,1,16,319
2389,37,0,0,0,0,29,462
2390,37,0,0,0,1,22,581
2391,8,1,0,0,1,21,416
2392,10,1,0,0,0,21,473
2393,11,1,0,0,0,33,693
2394,28,1,0,0,0,26,299
2395,25,1,0,0,0,6,543
2396,16,1,0,0,0,29,478
2397,15,1,0,0,0,24,521
2398,21,1,0,0,0,17,568
2399,5,1,0,0,0,28,388
2400,23,1,0,0,0,16,465
2401,35,1,0,0,0,25,538
2402,27,1,0,0,0,21,522
2403,35,1,0,0,0,32,445
2404,11,1,0,0,1,25,416
2405,37,0,0,0,0,39,438
2406,21,1,0,0,1,11,633
2407,27,1,0,0,0,39,445
2408,10,1,0,0,0,27,454
2409,12,1,0,0,0,9,528
2410,28,1,0,0,0,21,337
2411,30,1,0,0,0,23,313
2412,27,1,0,0,0,11,331
2413,24,1,0,0,0,23,434
2414,21,1,0,0,0,15,548
2415,3,1,0,0,0,24,297
2416,13,1,0,0,0,9,563
2417,37,0,0,0,0,7,547
2418,23,1,0,0,0,37,376
2419,37,0,0,0,0,22,192
2420,35,1,0,0,0,14,211
2421,34,1,0,0,0,35,652
2422,19,1,0,0,1,10,485
2423,13,1,0,0,1,33,608
2424,32,1,0,0,1,30,401
2425,14,1,0,0,0,13,591
2426,27,1,0,0,0,26,328
2427,25,1,0,0,0,37,572
2428,37,0,0,0,0,27,545
2429,27,1,0,0,0,26,326
2430,37,0,0,0,0,36,546
2431,19,1,0,0,1,39,619
2432,10,1,0,0,0,23,352
2433,3,1,0,0,0,30,241
2434,13,1,0,0,0,12,504
2435,37,0,0,0,0,25,308
2436,12,1,0,0,0,20,509
2437,36,1,0,0,0,2,497
2438,27,1,0,0,1,36,392
2439,10,1,0,0,1,21,559
2440,10,1,0,0,0,22,396
2441,20,1,0,0,0,34,559
2442,29,1,0,0,0,2,368
2443,9,1,0,0,0,10,390
2444,29,1,0,0,1,27,496
2445,11,1,0,0,0,35,218
2446,12,1,0,0,1,32,689
2447,26,1,0,0,0,14,384
2448,15,1,0,0,1,27,659
2449,27,1,0,0,1,28,600
2450,25,1,0,0,0,29,498
2451,18,1,0,0,1,32,248
2452,37,0,0,0,1,36,577
2453,32,1,0,0,0,5,284
2454,19,1,0,0,1,21,606
2455,34,1,0,0,0,19,468
2456,4,1,0,0,0,29,269
2457,25,1,0,0,0,11,366
2458,23,1,0,0,1,34,344
2459,23,1,0,0,1,34,639
2460,14,1,0,0,0,13,541
2461,33,1,0,0,0,8,271
2462,37,0,0,0,0,22,354
2463,23,1,0,0,1,21,444
2464,13,1,0,0,1,28,623
2465,24,1,0,0,0,1,348
2466,13,1,0,0,0,34,562
2467,29,1,0,0,0,37,588
2468,24,1,0,0,0,12,570
2469,32,1,0,0,0,10,293
2470,11,1,0,0,0,29,491
2471,17,1,0,0,0,21,489
2472,37,0,0,0,0,28,404
2473,30,1,0,0,0,27,587
2474,12,1,0,0,1,23,614
2475,37,0,0,0,1,38,502
2476,16,1,0,0,0,14,476
2477,37,0,0,0,0,15,364
2478,5,1,0,0,0,26,405
2479,37,0,0,0,1,9,582
2480,27,1,0,0,0,38,294
2481,24,1,0,0,1,19,370
2482,20,1,0,0,1,38,520
2483,34,1,0,0,0,31,346
2484,30,1,0,0,1,38,401
2485,37,0,0,0,0,21,309
2486,37,0,0,0,0,23,549
2487,36,1,0,0,1,33,361
2488,19,1,0,0,1,32,533
2489,9,1,0,0,1,20,420
2490,11,1,0,0,0,19,566
2491,31,1,0,0,0,6,441
2492,18,1,0,0,1,39,522
2493,14,1,0,0,1,39,450
2494,25,1,0,0,0,38,587
2495,17,1,0,0,0,21,387
2496,32,1,0,0,0,16,240
2497,36,1,0,0,0,31,484
2498,22,1,0,0,0,38,323
2499,19,1,0,0,1,6,654
2500,17,1,0,0,0,8,338
2501,18,1,0,0,0,38,383
2502,19,1,0,0,0,7,436
2503,30,1,0,0,0,22,329
2504,24,1,0,0,0,19,441
2505,6,1,0,0,0,34,344
2506,35,1,0,0,1,18,545
2507,17,1,0,0,0,33,570
2508,37,0,0,0,1,30,612
2509,12,1,0,0,0,25,639
2510,32,1,0,0,1,25,298
2511,34,1,0,0,0,17,442
2512,25,1,0,0,0,2,393
2513,23,1,0,0,0,26,360
2514,25,1,0,0,0,30,447
2515,13,1,0,0,0,12,419
2516,37,0,0,1,0,16,337
2517,37,0,0,1,0,37,538
2518,37,0,0,1,0,37,322
2519,34,1,0,1,0,17,585
2520,37,0,0,1,0,31,594
2521,37,0,0,1,0,17,625
2522,15,1,0,1,0,13,396
2523,19,1,0,1,0,18,365
2524,12,1,0,1,0,27,288
2525,37,0,0,1,0,26,369
2526,37,0,0,1,0,14,329
2527,37,0,0,1,0,24,377
2528,37,0,0,1,0,21,344
2529,37,0,0,1,1,38,532
2530,37,0,0,1,0,17,405
2531,25,1,0,1,0,24,557
2532,37,0,0,1,1,3,585
2533,16,1,0,1,0,22,547
2534,37,0,0,1,1,33,394
2535,37,0,0,1,0,28,524
